Content Path,Filename,develop Link,main Link,Production Link,title,last_modified_at,to-do List,articleIndex,description,azure_dir,Obsolete Front Matter,contributors,contributor.role,contributor.name,contributor.headshot,contributor.caption,contributor.bio,categories,header_image,header_image.filename,header_image.alt_text,tags,byline,byline2,subtitle,no_leaf_bug,index,date,draft
past-issues/volume-viii-issue-1,obrien,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/obrien ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/obrien ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/obrien ,A Woman and the Land,2023-09-19 15:10:36,,42,,rootstalk-2022-spring,[],1,author,Denise O’Brien,obrien-1.png,All photos courtesy of Denise O’Brien,"Denise O’Brien is a farmer and community activist from Atlantic, Iowa. She has farmed with her husband, Larry Harris, for 47 year...",Memoir,True,obrien-header.png,This header image needs alt text!,,,,,,obrien,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,kessel,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/kessel ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/kessel ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/kessel ,"Prairie Style: Wright, the Griffins, Sullivan, and Their Influence on Iowa Architecture",2023-09-19 15:10:36,,90,,rootstalk-2022-spring,[],1,author,Harrison Kessel,kessel-1.png,Photo courtesy of Katie Kregal. All other photos by the author unless otherwise noted.,Associate editor *Harrison Kessel* is a third-year political science major at Grinnell College. He was born and raised in Phoenix...,Essay,True,kessel-header.png,This header image needs alt text!,,,,,,kessel,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,thompson,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/thompson ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/thompson ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/thompson ,Dark Skies or Light in My Eyes: A Look at Light Pollution,2023-09-19 15:10:36,,22,,rootstalk-2022-spring,[],1,author,Zainab Thompson,Thompson-1-volume-viii-issue-1-spring-2022.jpg,Photo courtesy of Zainab Thompson,"**Zainab Thompson** is an urban fantasy-horror author, a surrealist artist, and the Co-Editor-in-Chief of [Grinnell College Press...",Essay,True,thompson-header.png,This header image needs alt text!,,,,,,thompson,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,publisher,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/publisher ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/publisher ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/publisher ,*Publisher’s Note:* The Stories We Tell,2023-09-19 15:10:36,,1,,rootstalk-2022-spring,[],1,Publisher,Jon Andelson,Andelson-1-volume-viii-issue-1-spring-2022.jpg,Photo courtesy of Jon Andelson,Jon Andelson is the Publisher of Rootstalk. He is [Rosenfield Professor of Social Science](http://www.grinnell.edu/academics/area...,Publisher's Note,True,andelson-header.png,This header image needs alt text!,,,,,,publisher,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,lewis-beck,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/lewis-beck ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/lewis-beck ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/lewis-beck ,Born to Fly,2023-09-19 15:10:36,,112,,rootstalk-2022-spring,[],1,author,Mike Lewis-Beck,Lewis-beck-1-volume-viii-issue-1-spring-2022.jpg,Photo courtesy of Mike Lewis-Beck,"Iowa City writer Mike Lewis-Beck has work appearing in Alexandria Quarterly (http://www.alexandriaquarterlymag.com), Apalachee Re...",Short Story,True,lewis-beck-header.png,This header image needs alt text!,short story,,,for AUR*,,lewis-beck,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,woodpeckers-of-the-prairie,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/woodpeckers-of-the-prairie ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/woodpeckers-of-the-prairie ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/woodpeckers-of-the-prairie ,Woodpeckers of the Prairie,2023-09-19 15:10:36,,40,,rootstalk-2022-spring,[],1,Associate Editor,Fernando Villatoro-Rodriguez,Villatoro-1-volume-viii-issue-1-spring-2022.jpg,Photo courtesy of Fernando Villatoro-Rodriguez,"Associate Editor **Fernando Villatoro-Rodriguez** '22 is a LatinX graduate of Grinnell College, where he received his bachelors d...",Multimedia Essay,True,woodpecker-header.png,This header image needs alt text!,,,,,True,woodpeckers-of-the-prairie,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,macmoran,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/macmoran ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/macmoran ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/macmoran ,Finding Home on the Prairie,2023-09-19 15:10:36,,30,,rootstalk-2022-spring,[],1,author,Ian MacMoran,MacMoran-1-volume-viii-issue-1-spring-2022.jpg,Photo courtesy of Ian MacMoran,"Associate editor **Ian MacMoran** ‘24 is a second-year student at Grinnell College,majoring in Studio Art. He grew up on the East...",Interview,True,macmoran-header.png,This header image needs alt text!,,,,,,macmoran,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,munoz,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/munoz ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/munoz ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/munoz ,Winter into Spring,2023-09-19 15:10:36,,16,,rootstalk-2022-spring,[],1,Photographer,Oliver Mu&ntilde;oz,munoz-headshot.png,All photos courtesy of Oliver Mu&ntilde;oz,"**Oliver Mu&ntilde;oz** is a classical violist who was born in the mining city of Rancagua, Chile, later settling in Santiago to ...",Photo Essay,True,munoz-header.png,,,,,,,munoz,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,horan,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/horan ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/horan ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/horan ,Getting Lost in Ohio,2023-09-19 15:10:36,,84,,rootstalk-2022-spring,[],1,photographer,Sam Horan,horan-headshot.png,Photo by Henry Sharp-Horan. All other photos by Sam Horan,"**Sam Horan** lives in [Columbus, Ohio](https://www.columbus.gov) with his son Henry. He says his son was the reason he began tak...",Photography,True,horan-header.png,This header image needs alt text!,,,,,,horan,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,burt,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/burt ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/burt ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/burt ,Fly Fishing in the Driftless Region,2023-09-19 15:10:35,,121,,rootstalk-2022-spring,[],1,author,Michael Burt,Burt-1-volume-viii-issue-1-spring-2022.jpg,All images courtesy of the author unless otherwise noted,**Michael Burt** recently retired from Grinnell College after working nearly 33 years in Facilities Management as Associate Direc...,Memoir,True,burt-header.png,This header image needs alt text!,,,,,,burt,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,agpoon,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/agpoon ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/agpoon ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/agpoon ,Exploring the Prairie's Palette from Spring to Fall,2023-09-19 15:10:35,,7,,rootstalk-2022-spring,[],1,Associate Editor,Hannah Agpoon,agpoon-1-volume-viii-issue-1-spring-2022.jpg,"All images courtesy of the author, unless otherwise noted","**Hannah Agpoon** ‘22 graduated from Grinnell College, redeiving her BA in Studio Art with an Environmental Studies concentration...",Editor's Note,True,agpoon-header.png,This header image needs alt text!,Editor's Note,,,,,agpoon,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,chen,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/chen ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/chen ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/chen ,*Grow Finish Unit* Takes on “Ruthless and Insatiable” Industrial Ag,2023-09-19 15:10:35,,48,,rootstalk-2022-spring,[],1,author,Jeremy Chen,chen-headshot.png,Photo courtesy of Jeremy Chen,"**Jeremy Chen** is an artist and educator based in Grinnell, Iowa. He holds an MFA in Printmaking with area specialization in Scu...",Review,True,chen-header.png,This header image needs alt text!,,,,,,chen,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,gaddis,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/gaddis ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/gaddis ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/gaddis ,Blossom Aloe Extends Roots Across Texas,2023-09-19 15:10:36,,131,,rootstalk-2022-spring,[],1,author,Xonzy Gaddis,gaddis-1-volume-viii-issue-1-spring-2022.png,Photo courtesy of Xonzy Gaddis,Associate Editor **Xonzy Gaddis** ‘22 is a native Venezuelan who has lived in Texas for nearly two decades. She is a graduate of ...,Interview,True,gaddis-header.png,This header image needs alt text!,,,,,,gaddis,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,bradley,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/bradley ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/bradley ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/bradley ,Looking for Community: Queer Scientists’ Search for Connection in the Midwest,2023-09-19 15:10:35,,137,,rootstalk-2022-spring,[],1,author,Kendra Bradley,Bradley-1-volume-viii-issue-1-spring-2022.jpg,Photo courtesy of Kendra Bradley,Associate editor **Kendra Bradley ‘22** (they/them) is a queer Psychology major with Neuroscience and Linguistics concentrations....,Essay,True,bradley-header.png,This header image needs alt text!,,,,,,bradley,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,taylor,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/taylor ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/taylor ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/taylor ,"Making Art with an \""Eloquent Invasive\""",2023-09-19 15:10:36,,127,,rootstalk-2022-spring,[],1,author,Hannah Taylor,taylor-1.png,,**Hannah Taylor** '21 uses red thread to construct sculptures and record relationships with surrounding ecosystems. With a B.A. i...,Multimedia Essay,True,taylor-header.png,This header image needs alt text!,,,,,,taylor,05/10/2022 15:22:00,False
past-issues/volume-viii-issue-1,_index,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/ ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/ ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/ ,"Volume VIII, Issue 1",2023-05-11 16:23:58,,0,Spring 2022,rootstalk-2022-spring,"['issueIndex', 'pid', 'issue']",,,,,,,,,,,,,,,,,,
past-issues/volume-viii-issue-1,henry,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/henry ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-viii-issue-1/henry ,https://rootstalk.grinnell.edu/past-issues/volume-viii-issue-1/henry ,Havensville,2023-09-19 15:10:36,,98,,rootstalk-2022-spring,[],1,author,Kay Henry,Henry-7-volume-viii-issue-1-spring-2022.jpg,Photo by Oscar Lanau. All other photos courtesy of Kay Henry.,*Kay Henry* is a writer with roots in the American Midwest who now lives with her husband in the Catalunya region of northern Spa...,Memoir,True,henry-header.png,This header image needs alt text!,essay,,,,,henry,05/10/2022 15:22:00,False
past-issues/volume-iii-issue-1,haldy,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/haldy ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/haldy ,https://rootstalk.grinnell.edu/past-issues/volume-iii-issue-1/haldy ,Long Play: 33 1/3 Years in a Local History Museum,2023-09-19 15:10:21,,54,,rootstalk-2016-fall,[],1,author,Lanny Haldy,Haldy_crop.jpg,Photo courtesy of Lanny Haldy,Lanny Haldy received his B.A in physics and M.A. in history at the University of Iowa. He has served as Executive Director of the...,Essay,True,haldy-header.jpg,,,,,,,haldy,01/04/2022 08:58:15,False
past-issues/volume-iii-issue-1,saunders,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/saunders ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/saunders ,https://rootstalk.grinnell.edu/past-issues/volume-iii-issue-1/saunders ,Closeup: Ken Saunders II,2023-09-19 15:10:22,,69,,rootstalk-2016-fall,[],1,author,Ken Saunders,HUMN_-_16-0710_-_0027GG._S_0.5_-_SH_5_-_HI_5_-_8_x_10_ls-CRP.jpg,Photo courtesy of Ken Saunders II,,Closeup,True,saunders-header.jpg,,,,,,,saunders,01/04/2022 08:58:15,False
past-issues/volume-iii-issue-1,gray,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/gray ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/gray ,https://rootstalk.grinnell.edu/past-issues/volume-iii-issue-1/gray ,"“One Clover, and A Bee”: Improving Biodiversity through Community Engagement",2023-09-19 15:10:21,,23,,rootstalk-2016-fall,[],1,author,Amanda Gray,Gray_headshot1.png,Photo courtesy of Amanda Gray,"**Amanda Gray** is a recent graduate of the Miami University (Oxford, OH) Project Dragonfly program for Master of Arts, Biology. ...",Essay,True,gray-header.jpg,,,,,,,gray,01/04/2022 08:58:15,False
past-issues/volume-iii-issue-1,publisher,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/publisher ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/publisher ,https://rootstalk.grinnell.edu/past-issues/volume-iii-issue-1/publisher ,Publisher's Note,2023-09-19 15:10:22,,1,,rootstalk-2016-fall,[],1,publisher,Jonathan Andelson,Jon_Headshot.jpg,Photo courtesy of Jon Andelson,"Director, The Center for Prairie Studies, Grinnell College Developmental Editors",Publisher's Note,True,publisher-header.jpg,,,,,,,publisher,01/04/2022 08:58:15,False
past-issues/volume-iii-issue-1,melis,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/melis ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/melis ,https://rootstalk.grinnell.edu/past-issues/volume-iii-issue-1/melis ,Closeup: Rachel Melis,2023-09-19 15:10:21,,34,,rootstalk-2016-fall,[],1,artist,Rachel Melis,Melis_headshot_crop.jpg,Photo courtesy of Rachel Melis,**Rachel Melis** is an Associate Professor of Art at the College of Saint Benedict & Saint John’s Universityin central Minnesota....,Closeup,True,melis-header.jpg,,,by Rootstalk,,,,melis,01/04/2022 08:58:15,False
past-issues/volume-iii-issue-1,lee,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/lee ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/lee ,https://rootstalk.grinnell.edu/past-issues/volume-iii-issue-1/lee ,The Cost of Opportunity: Big Pork Comes to Mason City,2023-09-19 15:10:21,,7,,rootstalk-2016-fall,[],1,author,John P. Lee,JLee_headshot_(1).jpg,Photo courtesy of John P. Lee,John P. Lee is a native of Mason City and graduated from Mason City Newman High School and the University of Northern Iowa. He ha...,Essay,True,lee-header.jpg,,,,,,,lee,01/04/2022 08:58:15,False
past-issues/volume-iii-issue-1,non-article-media,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/non-article-media ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/non-article-media ,https://rootstalk.grinnell.edu/past-issues/volume-iii-issue-1/non-article-media ,,2023-09-19 15:29:06,,100,,rootstalk-2016-fall,[],2,author,,,,,Unassigned,True,non-article-media-header.jpg,,,,,,,non-article-media,01/04/2022 08:58:15,True
past-issues/volume-iii-issue-1,queathem,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/queathem ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/queathem ,https://rootstalk.grinnell.edu/past-issues/volume-iii-issue-1/queathem ,Confronting Climate Change with Love: A Review of Cornelia Mutel’s (A Sugar Creek Chronicle),2023-09-19 15:10:22,,31,,rootstalk-2016-fall,[],1,author,Elizabeth J. Queathem,,Photo courtesy of Liz Queathem,"Liz Queathem is Senior Lecturer in Biology at Grinnell College. She is interested in how people value nature, the role the enviro...",Essay,True,queathem-header.jpg,,,,,,,queathem,01/04/2022 08:58:15,False
past-issues/volume-iii-issue-1,griffin,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/griffin ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/griffin ,https://rootstalk.grinnell.edu/past-issues/volume-iii-issue-1/griffin ,Sanctuary,2023-09-19 15:10:21,,41,,rootstalk-2016-fall,[],2,author,Molly Beth Griffin,Molly_Beth_Griffin.jpg,Photo courtesy of Molly Beth Griffin,"[Molly Beth Griffin](http://mollybethgriffin.com/) is a graduate of Grinnell College and <a href=""/broken-external-link?dead=http...",Poetry,True,griffin-header.jpg,,illustration,"by Molly Griffin, illustrated by Claudia McGehee",,,,griffin,01/04/2022 08:58:15,False
past-issues/volume-iii-issue-1,woodward,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/woodward ,https://yellow-wave-0e513e510.3.azurestaticapps.net/past-issues/volume-iii-issue-1/woodward ,https://rootstalk.grinnell.edu/past-issues/volume-iii-issue-1/woodward ,Tilly Woodward Paintings,2023-09-19 15:10:22,,51,,rootstalk-2016-fall,[],1,artist,Tilly Woodward,Tilly_Woodward.jpg,Photo courtesy of Tilly Woodward,"[Tilly Woodward](http://www.tillywoodward.com/) graduated from [Phillips Academy,](http://www.andover.edu/Pages/default.aspx) And...",Photo Essay,True,woodward-header.jpg,,art,,,,True,woodward,01/04/2022 08:58:15,False
